"age","income","gender","web_visits","purchased"
30,3262,"Female",6,1
27,9075,"Female",2,1
20,4596,"Female",2,0
23,4602,"Male",24,0
48,7266,"Female",27,1
38,7589,"Female",8,1
51,6451,"Female",4,0
54,3594,"Male",27,0
39,8137,"Female",2,0
63,3981,"Male",4,0
35,1765,"Male",12,1
22,8565,"Female",22,0
54,3438,"Female",9,1
34,8440,"Female",30,1
46,1790,"Female",29,1
26,1825,"Male",4,1
64,8791,"Male",23,0
67,9150,"Male",28,0
63,6663,"Female",24,1
51,7927,"Female",11,0
21,6080,"Female",14,0
49,4016,"Female",29,0
44,9915,"Female",24,0
46,1682,"Male",17,0
25,3033,"Male",13,0
20,5560,"Male",25,0
21,5136,"Male",17,0
34,9233,"Female",17,0
19,6363,"Female",24,1
27,5498,"Female",5,1
35,2919,"Female",11,1
41,4251,"Male",8,1
22,8322,"Female",20,0
22,1278,"Female",7,0
46,2201,"Male",28,1
34,8736,"Female",6,1
39,1076,"Female",9,1
18,1537,"Female",24,0
31,9191,"Female",9,0
29,3503,"Female",7,1
63,7790,"Male",23,0
45,8426,"Female",12,1
68,9722,"Female",8,1
32,7236,"Female",7,1
36,3507,"Female",3,0
42,5842,"Female",10,0
38,2436,"Female",1,0
42,8660,"Male",7,0
32,7876,"Male",19,1
46,3751,"Male",19,0
67,3291,"Female",3,1
57,4943,"Male",21,0
67,2979,"Female",23,1
35,9640,"Female",14,1
25,9128,"Female",24,0
66,6681,"Male",0,0
64,7619,"Male",26,1
66,3508,"Male",16,1
60,6007,"Male",23,1
54,8345,"Female",28,1
51,2265,"Female",16,0
50,7462,"Male",23,0
53,9418,"Male",15,1
31,1269,"Female",30,0
34,7231,"Male",2,1
69,5324,"Female",8,1
65,3756,"Male",4,0
47,3177,"Male",24,1
51,8860,"Female",18,1
42,6578,"Male",19,1
41,5247,"Female",9,1
38,2250,"Female",9,1
41,9007,"Male",18,1
41,9023,"Female",26,0
37,7598,"Female",25,1
57,3729,"Male",6,1
22,9366,"Female",25,0
44,9795,"Male",5,0
42,5573,"Male",20,0
65,5440,"Female",24,0
39,9530,"Female",19,0
30,8207,"Female",28,0
47,6249,"Male",16,0
36,3799,"Female",11,0
64,6518,"Male",29,0
49,2307,"Female",16,1
56,8257,"Male",24,0
56,7530,"Male",22,1
68,9034,"Male",7,1
30,4531,"Female",13,1
62,5938,"Male",15,1
31,2449,"Female",28,0
65,4105,"Male",2,0
52,5223,"Female",5,1
36,5543,"Female",16,0
47,7081,"Male",25,1
49,4385,"Female",27,0
33,7016,"Male",23,1
68,6153,"Male",13,1
19,6912,"Female",21,1
69,1837,"Female",19,1
19,8069,"Female",7,1
50,2563,"Male",5,1
19,5585,"Female",8,0
41,9587,"Female",11,1
24,4701,"Male",27,0
51,3471,"Male",16,0
25,6274,"Female",25,1
23,9245,"Male",20,1
37,1022,"Male",12,0
59,9619,"Male",3,1
20,7322,"Female",9,0
27,5250,"Female",8,1
66,7632,"Male",14,0
45,4111,"Male",20,1
26,3948,"Male",30,1
64,7778,"Female",9,1
70,3159,"Female",4,1
44,7528,"Female",16,1
45,1839,"Female",15,0
66,5775,"Female",12,1
35,2469,"Male",20,0
38,5196,"Female",5,0
65,2648,"Male",26,0
41,4215,"Female",6,0
50,7046,"Female",21,0
52,3433,"Female",9,0
33,4942,"Female",8,1
59,7076,"Female",7,0
53,7171,"Female",8,0
38,8550,"Male",1,0
25,4928,"Female",19,0
48,5471,"Male",29,0
66,1886,"Female",21,0
33,1362,"Female",6,0
39,3357,"Female",29,0
53,3369,"Female",11,1
28,1506,"Female",28,0
27,1913,"Male",26,1
45,9887,"Female",2,1
53,4194,"Male",30,0
61,5550,"Male",18,1
21,3954,"Male",16,1
59,9747,"Female",23,1
67,4714,"Male",4,1
32,9974,"Female",1,1
61,4866,"Male",6,0
19,9625,"Female",26,1
36,3465,"Male",22,0
34,8161,"Female",29,0
62,9050,"Male",27,1
63,2631,"Male",27,0
26,5662,"Female",10,0
25,8870,"Female",13,0
70,9830,"Male",3,0
62,6064,"Male",20,1
60,3564,"Male",12,0
54,9541,"Female",26,0
68,5830,"Female",25,1
63,3883,"Male",24,0
21,6016,"Female",26,0
69,6758,"Female",23,0
30,6254,"Female",29,0
20,1598,"Female",4,0
63,7444,"Female",3,0
53,3972,"Male",19,0
22,6214,"Female",5,1
34,6267,"Male",1,1
51,7835,"Female",23,0
34,3511,"Male",30,0
27,4270,"Male",25,0
21,2725,"Female",19,1
63,5243,"Male",29,1
66,2656,"Female",16,1
49,8095,"Female",12,1
22,2118,"Male",3,1
31,5039,"Male",30,0
52,8881,"Male",21,0
27,4176,"Female",16,0
39,9940,"Female",17,1
43,8681,"Male",8,1
22,6208,"Male",9,0
18,8019,"Male",3,0
67,5870,"Female",24,0
64,2417,"Male",0,1
35,5750,"Male",15,1
27,9290,"Male",14,0
65,6391,"Male",11,1
32,6683,"Female",2,1
34,8241,"Male",14,0
37,6578,"Male",16,0
43,9551,"Female",17,0
40,6413,"Male",14,0
24,9214,"Female",10,1
65,1437,"Female",6,0
67,7650,"Male",10,1
31,1029,"Male",16,1
38,6162,"Male",5,0
60,7112,"Female",10,1
61,1384,"Female",11,0
30,8099,"Male",4,1
64,6420,"Male",18,0
62,3256,"Male",22,1
48,8168,"Male",23,1
50,1845,"Male",8,1
29,8346,"Female",22,0
18,8630,"Male",24,0
64,1464,"Female",25,0
40,2068,"Female",23,0
28,9432,"Male",15,1
38,1731,"Male",30,0
44,6089,"Male",24,1
54,8944,"Female",3,0
20,1310,"Female",18,1
51,1410,"Female",1,0
29,3308,"Female",19,1
37,7867,"Female",13,1
55,8408,"Male",12,0
24,2054,"Female",8,1
53,2853,"Female",1,0
59,7136,"Female",7,1
60,9793,"Female",6,1
26,6279,"Male",5,1
25,2259,"Male",10,1
31,3173,"Female",29,1
44,6255,"Female",11,1
63,1938,"Female",27,1
49,5680,"Male",12,0
41,9819,"Male",28,0
56,9367,"Male",22,0
39,9802,"Male",20,1
55,8457,"Female",3,0
38,9048,"Male",9,1
36,9525,"Female",18,1
40,1378,"Male",19,1
32,7564,"Female",23,0
26,3509,"Male",0,1
68,9044,"Male",10,0
48,1450,"Male",24,0
32,2528,"Male",15,0
54,6247,"Female",0,1
23,2501,"Female",3,0
58,5101,"Female",14,0
45,4566,"Female",12,1
32,3566,"Male",24,1
21,4894,"Female",16,1
58,6349,"Female",3,0
57,8891,"Female",6,0
56,5868,"Female",4,0
67,9691,"Male",10,1
44,5157,"Female",25,0
27,3507,"Male",25,0
29,2644,"Male",2,1
60,5687,"Male",9,1
23,2605,"Female",22,1
28,8089,"Female",21,1
26,2227,"Male",13,0
45,1016,"Female",8,0
36,8204,"Female",23,1
36,7668,"Female",11,1
19,4982,"Female",23,0
39,3536,"Female",15,0
52,7763,"Female",5,0
64,2618,"Male",15,0
62,7746,"Female",7,1
45,5276,"Male",26,1
50,6058,"Male",15,1
66,5587,"Female",22,0
59,5875,"Male",1,1
63,8258,"Male",8,0
28,6375,"Female",12,0
20,5177,"Female",0,1
64,7220,"Female",10,1
52,9192,"Male",14,0
39,9161,"Male",24,1
32,8959,"Male",23,0
66,2709,"Male",8,0
66,1166,"Female",1,1
43,9902,"Female",22,0
52,1697,"Female",6,0
60,5178,"Male",5,0
42,9954,"Female",14,1
60,5649,"Male",8,1
70,4320,"Female",23,1
24,3806,"Female",10,1
48,9268,"Male",12,0
63,7417,"Female",21,0
27,2037,"Female",28,1
42,5016,"Male",18,1
35,3364,"Female",5,0
67,6651,"Female",20,1
36,6812,"Male",21,1
44,5027,"Female",3,0
25,2172,"Female",18,0
29,7694,"Male",22,1
43,9506,"Female",3,0
24,7346,"Male",9,1
46,1393,"Female",24,1
39,5274,"Male",13,0
41,1407,"Female",26,0
24,7007,"Female",11,0
62,7728,"Male",21,0
69,9070,"Male",12,1
40,3634,"Male",17,0
58,6934,"Male",1,0
70,1470,"Male",22,0
38,7058,"Male",26,0
26,2847,"Male",18,0
33,7667,"Female",21,1
67,8675,"Male",9,0
44,1932,"Female",22,0
29,3197,"Female",22,0
28,3693,"Female",2,1
18,4369,"Female",16,0
46,1588,"Male",1,0
38,7369,"Female",13,1
52,7202,"Female",14,0
40,8471,"Male",9,1
63,6050,"Female",27,0
45,4965,"Female",12,0
37,1768,"Female",21,0
67,4424,"Female",29,0
49,9630,"Male",11,1
24,1251,"Male",24,1
28,3575,"Female",24,0
68,9400,"Male",7,1
55,4915,"Female",17,1
65,7027,"Male",6,1
30,7187,"Female",0,1
65,7041,"Male",4,1
31,5221,"Female",12,0
46,4868,"Male",1,1
32,8784,"Male",10,1
24,3613,"Male",18,1
18,1575,"Male",21,1
33,6144,"Female",10,0
24,5807,"Female",23,1
51,2137,"Male",24,0
19,5351,"Male",2,0
54,4256,"Male",4,0
65,5892,"Male",18,0
41,8669,"Male",27,0
43,3739,"Male",2,0
39,8469,"Male",19,0
59,4055,"Female",7,0
43,7920,"Male",23,0
38,7996,"Female",26,0
61,8148,"Female",25,0
70,2094,"Female",25,0
67,5933,"Male",13,1
58,4011,"Female",16,1
69,9347,"Male",10,1
45,4797,"Female",9,0
70,7613,"Male",0,1
23,8611,"Male",0,1
61,3513,"Female",5,1
50,3524,"Female",15,1
33,3138,"Female",3,0
25,8991,"Female",29,0
35,2067,"Male",12,0
32,2826,"Female",0,0
40,9131,"Female",1,0
32,2280,"Male",28,0
58,6992,"Female",20,0
21,4104,"Male",16,1
69,3485,"Male",13,0
49,2204,"Male",1,0
49,9252,"Male",10,0
64,4931,"Female",22,0
41,5489,"Male",12,0
56,1329,"Male",1,0
63,9112,"Female",27,0
57,4857,"Female",26,1
27,8772,"Male",8,1
58,1580,"Female",20,1
24,2883,"Female",0,0
21,9084,"Male",7,0
27,1532,"Male",7,0
50,1582,"Male",27,0
40,9220,"Female",11,1
18,4627,"Male",14,0
61,7147,"Male",4,0
31,7573,"Female",29,1
70,9636,"Male",2,0
48,9810,"Male",26,0
51,6999,"Male",11,1
29,9081,"Female",11,1
56,6875,"Female",1,0
40,1817,"Male",0,0
70,8756,"Male",4,0
18,5448,"Male",18,1
68,8573,"Male",23,1
52,2494,"Male",16,0
53,7423,"Female",13,0
61,9709,"Male",29,0
34,4917,"Male",28,0
38,6601,"Male",4,0
60,9068,"Male",4,1
34,3397,"Female",25,0
46,7847,"Female",7,0
36,2044,"Male",13,0
33,4530,"Female",11,0
56,4785,"Female",9,1
67,1658,"Female",21,1
26,7287,"Female",1,0
37,3828,"Female",7,0
51,9781,"Female",6,0
38,1959,"Male",28,1
21,1574,"Male",5,0
22,7058,"Male",28,1
64,9082,"Female",27,1
36,7178,"Female",3,1
31,9607,"Female",1,1
41,3054,"Female",24,0
59,7718,"Female",28,1
40,2556,"Female",15,0
40,5634,"Female",30,1
49,3574,"Female",6,0
70,9994,"Female",30,0
24,9336,"Male",10,0
47,2819,"Male",2,1
56,6150,"Female",26,1
67,4435,"Male",7,0
40,2937,"Female",0,1
50,7340,"Female",27,1
49,4405,"Male",12,0
18,5297,"Male",20,1
21,6650,"Male",22,0
53,5011,"Female",5,1
70,6592,"Female",14,1
29,7238,"Female",2,1
19,9119,"Male",3,0
42,8679,"Male",2,1
47,1509,"Female",12,1
52,3918,"Female",17,0
48,4729,"Female",21,0
69,7207,"Male",23,0
47,4392,"Female",4,0
35,6339,"Female",20,1
66,9095,"Male",27,0
26,4687,"Male",15,0
24,2475,"Female",7,0
40,1662,"Female",23,1
34,3563,"Male",27,1
48,3592,"Male",28,0
30,7879,"Male",3,0
29,9779,"Male",15,0
59,9580,"Male",28,0
59,4898,"Male",22,0
39,3357,"Male",14,1
54,7798,"Male",23,0
38,5064,"Male",6,0
61,3851,"Male",0,0
66,2002,"Female",26,1
67,3159,"Female",4,0
41,9491,"Male",7,0
21,8493,"Male",17,0
59,5962,"Female",10,0
29,3529,"Male",13,1
57,8269,"Female",25,0
58,4022,"Female",27,1
52,6142,"Female",28,1
39,4373,"Male",16,1
38,2116,"Male",18,0
34,7812,"Male",23,0
69,9237,"Male",19,0
29,7075,"Male",23,1
28,8748,"Female",27,0
40,7856,"Female",18,0
32,7470,"Male",5,0
48,6255,"Male",17,0
45,6072,"Male",4,0
34,4326,"Male",7,0
47,3753,"Female",5,0
26,9053,"Female",17,0
33,1570,"Female",9,1
44,1500,"Male",11,0
45,3243,"Male",14,0
43,4524,"Male",7,1
50,1051,"Female",2,0
42,2484,"Male",27,1
47,7974,"Male",15,0
27,1845,"Male",23,1
50,6654,"Male",24,1
56,1200,"Male",20,1
61,3492,"Female",23,1
45,4226,"Male",13,1
36,1733,"Female",9,0
31,8574,"Female",6,1
20,5354,"Female",0,0
54,7404,"Male",21,0
61,7667,"Female",20,1
50,9032,"Female",5,1
19,8771,"Male",25,0
63,6438,"Male",29,1
24,2191,"Female",7,1
64,5081,"Female",21,1
34,4341,"Female",7,1
62,2047,"Male",18,0
57,3667,"Male",27,1
36,7108,"Male",1,0
39,5586,"Female",26,0
50,4913,"Female",22,1
52,6543,"Female",22,0
22,1218,"Female",30,1
40,9451,"Male",2,0
19,1924,"Female",27,0
56,1740,"Male",3,1
39,6268,"Male",8,1
34,9519,"Female",20,1
69,2576,"Female",21,1
49,1305,"Male",25,0
62,2399,"Male",23,0
49,9260,"Female",24,1
69,7312,"Male",21,1
21,6374,"Male",28,1
51,6633,"Male",20,1
21,7417,"Male",19,1
25,7656,"Male",22,1
20,2603,"Male",3,1
48,2026,"Male",8,1
58,3962,"Male",18,1
25,2230,"Male",11,1
56,8248,"Male",1,1
57,9052,"Male",16,0
21,4515,"Female",10,1
39,7639,"Male",27,1
70,1055,"Female",24,0
68,5384,"Male",18,1
41,2948,"Female",25,1
48,3766,"Female",7,0
41,3422,"Female",27,1
41,9652,"Female",23,0
28,4567,"Male",6,0
44,4097,"Male",8,0
60,8864,"Male",18,1
55,2677,"Female",29,0
53,5599,"Female",19,0
18,5703,"Male",21,1
68,5509,"Male",0,1
52,5019,"Female",29,0
28,7961,"Male",14,1
52,3831,"Female",23,0
35,6162,"Female",0,1
25,2713,"Male",16,1
65,2316,"Female",9,0
53,7785,"Male",8,0
51,8791,"Female",25,0
48,8235,"Female",0,1
35,6464,"Female",20,0
57,7352,"Male",12,0
49,2706,"Female",9,0
70,8026,"Female",30,1
46,5702,"Male",10,1
61,3887,"Female",23,0
34,4511,"Male",27,1
55,4910,"Male",29,1
32,3095,"Male",22,0
70,1379,"Female",27,0
38,2407,"Female",21,1
69,9838,"Male",0,1
30,2144,"Male",25,1
44,7604,"Female",6,0
55,2444,"Male",26,0
40,2977,"Male",13,1
27,2724,"Female",24,1
62,4491,"Female",17,0
33,2909,"Female",25,1
52,4811,"Female",23,1
68,6767,"Female",3,1
58,2693,"Female",28,1
64,3394,"Male",22,0
55,7182,"Female",8,0
46,7204,"Male",19,1
26,2787,"Male",26,1
65,7299,"Male",23,1
69,3408,"Male",0,1
36,1940,"Female",20,0
53,6175,"Male",17,0
47,2064,"Male",28,0
39,9318,"Male",23,1
62,2040,"Female",7,1
45,7165,"Male",11,1
56,1455,"Female",24,0
65,8659,"Female",14,1
28,2748,"Male",3,1
40,6081,"Female",29,0
67,2725,"Male",25,1
31,6865,"Male",10,1
53,4823,"Male",13,1
64,2009,"Male",18,0
65,8853,"Male",7,0
27,5648,"Female",22,0
60,5292,"Male",28,0
69,3487,"Male",3,1
41,9725,"Female",29,0
37,2190,"Male",27,1
68,9960,"Male",23,0
50,4445,"Male",25,1
47,4583,"Male",8,1
22,1168,"Male",24,0
33,8710,"Male",5,0
51,6210,"Female",6,1
40,1278,"Female",8,0
37,1838,"Male",11,1
59,4569,"Female",26,0
49,2044,"Male",12,1
22,5141,"Female",14,0
65,7211,"Female",29,1
29,2334,"Female",21,1
47,1057,"Male",8,0
64,4683,"Male",12,0
18,2423,"Male",8,1
29,2961,"Female",29,1
25,8371,"Female",11,1
27,2915,"Female",20,1
27,6644,"Female",20,1
24,9308,"Male",6,1
38,1883,"Male",20,0
27,4232,"Male",22,0
47,5188,"Male",10,1
69,3879,"Male",3,1
32,2784,"Female",25,1
23,7068,"Female",13,1
22,5664,"Female",11,0
42,3198,"Female",16,0
36,3492,"Female",12,0
24,2031,"Male",17,1
61,5204,"Male",12,0
64,3603,"Male",18,1
21,6845,"Female",14,0
55,5707,"Female",6,0
54,4782,"Male",25,1
33,7178,"Female",25,1
58,1518,"Male",28,0
70,6353,"Female",21,1
35,8302,"Female",19,1
21,5448,"Male",30,0
62,5318,"Female",13,1
33,5471,"Male",23,1
62,7189,"Male",7,0
52,2635,"Female",7,0
49,5225,"Male",12,0
23,6162,"Male",12,0
34,4862,"Male",3,1
68,8385,"Male",10,1
48,9118,"Female",14,0
40,2206,"Female",2,0
23,4523,"Female",12,0
47,9138,"Male",6,0
27,8853,"Male",24,1
37,6287,"Female",9,0
38,5300,"Male",1,1
57,1916,"Male",5,1
57,8097,"Male",23,0
20,7704,"Male",10,1
59,4363,"Male",30,1
67,9201,"Female",23,0
69,3959,"Male",10,0
67,8755,"Male",19,1
43,2939,"Female",28,0
22,7093,"Female",15,1
41,5728,"Male",11,1
64,9321,"Female",20,1
32,9064,"Male",19,0
32,9252,"Female",21,1
19,1063,"Female",18,1
22,2822,"Male",30,1
34,3153,"Female",17,0
23,7749,"Female",5,1
46,4904,"Female",17,1
47,1092,"Female",24,1
68,4423,"Female",14,0
22,4772,"Male",12,0
45,6513,"Male",8,1
21,6831,"Female",10,1
31,7872,"Male",12,1
32,7423,"Male",7,0
29,6878,"Female",5,0
38,2409,"Male",22,0
67,1531,"Male",10,0
23,7744,"Male",18,1
55,5988,"Female",23,1
33,7085,"Male",11,0
42,7884,"Female",18,1
64,6080,"Male",22,0
65,8257,"Female",20,1
46,6579,"Male",18,1
51,6592,"Male",15,0
44,3618,"Female",0,1
27,6089,"Female",14,1
68,5477,"Female",30,0
45,7211,"Female",13,1
39,4239,"Male",20,1
57,6535,"Female",14,0
64,7202,"Male",20,0
54,1136,"Female",16,1
20,2049,"Female",3,0
60,3118,"Male",2,1
21,1303,"Male",13,0
24,4326,"Female",29,0
31,7059,"Male",24,1
27,4078,"Female",4,1
37,9076,"Female",9,1
64,9834,"Female",18,0
52,4252,"Female",1,1
45,9330,"Male",21,0
44,8201,"Male",13,0
32,7082,"Male",18,1
21,3107,"Female",4,0
19,4480,"Male",25,0
39,3288,"Male",26,0
70,1010,"Male",22,1
63,8383,"Male",5,0
50,9461,"Male",5,0
67,3829,"Male",2,1
54,4627,"Male",29,1
18,2343,"Female",0,0
19,1180,"Male",0,1
60,4872,"Male",17,0
49,2702,"Male",3,1
53,8334,"Male",23,1
60,1054,"Male",24,1
62,1383,"Male",28,1
55,9513,"Male",10,1
22,3356,"Male",26,1
33,4751,"Male",11,0
31,3517,"Male",11,1
20,2675,"Male",20,0
36,8711,"Male",23,0
67,6622,"Male",3,0
31,6360,"Male",16,1
69,4918,"Male",13,1
19,4984,"Male",10,1
70,9418,"Female",10,1
58,5095,"Female",14,0
66,4235,"Male",28,0
31,4983,"Male",27,0
47,7830,"Female",14,1
37,2186,"Female",9,1
22,9763,"Male",22,1
20,8837,"Male",6,1
21,2188,"Male",12,1
35,3111,"Female",25,0
23,2498,"Male",3,1
18,3767,"Female",23,1
37,7955,"Female",22,0
67,5954,"Male",6,0
22,2748,"Female",12,1
32,3033,"Female",27,1
26,8888,"Female",6,0
49,9878,"Female",8,0
53,8568,"Female",25,1
37,6997,"Male",4,0
49,6267,"Male",0,0
57,7403,"Female",17,0
63,3116,"Male",20,0
58,3570,"Female",4,0
58,6640,"Female",16,0
64,6010,"Male",27,0
44,4221,"Female",16,0
42,9079,"Male",15,1
32,2143,"Female",1,0
38,7371,"Female",7,1
52,2183,"Female",20,1
48,4353,"Male",24,1
31,7583,"Female",8,1
20,6097,"Male",23,0
52,9423,"Female",11,0
43,3576,"Male",15,1
23,7199,"Female",23,1
48,4999,"Female",20,1
22,2738,"Male",20,0
31,7097,"Male",28,1
65,9935,"Male",28,0
42,1603,"Male",12,0
52,3012,"Male",1,1
48,2150,"Female",4,1
36,3021,"Female",4,0
48,7533,"Female",2,1
59,9485,"Male",7,0
36,6120,"Female",28,1
42,7388,"Male",7,1
62,8206,"Male",15,1
40,5185,"Male",2,0
47,5395,"Female",28,1
42,4992,"Male",2,0
23,3660,"Male",6,1
33,4754,"Female",29,1
40,4472,"Female",6,1
24,1832,"Male",12,1
26,6900,"Female",10,0
31,6088,"Male",16,1
50,7462,"Female",29,1
69,3021,"Male",13,0
37,9281,"Male",9,0
20,6319,"Male",24,1
57,5111,"Female",23,0
68,2120,"Female",23,0
67,1521,"Female",24,1
19,7894,"Female",15,1
53,5086,"Male",6,1
38,1778,"Female",2,1
39,1625,"Female",7,0
61,1067,"Female",24,1
34,1881,"Female",22,0
66,7700,"Female",25,1
41,1794,"Female",8,0
64,6730,"Female",3,0
46,1845,"Female",17,0
36,8443,"Female",7,0
46,4631,"Male",22,1
62,8305,"Male",14,0
42,5226,"Female",6,0
51,4205,"Female",19,1
50,3454,"Female",7,0
22,5138,"Female",18,0
34,2186,"Female",29,0
43,3042,"Female",8,1
23,4168,"Female",15,1
59,6084,"Male",3,1
64,4649,"Female",25,1
31,7398,"Female",6,0
55,2174,"Female",15,1
27,8471,"Female",0,0
38,5060,"Male",23,0
56,4274,"Male",0,1
28,1821,"Female",5,1
27,5609,"Female",22,0
61,3429,"Female",25,0
63,4807,"Male",4,0
24,8859,"Male",0,1
20,2380,"Male",21,1
32,8658,"Female",5,0
60,6445,"Male",1,0
68,2120,"Male",1,0
39,3612,"Female",10,1
51,5555,"Female",13,0
48,6524,"Male",14,1
48,4530,"Female",22,0
60,9593,"Male",14,1
28,2894,"Male",17,1
28,6010,"Male",18,0
44,6641,"Female",23,1
53,9219,"Female",9,1
20,9552,"Female",25,0
59,3905,"Male",12,0
31,6572,"Female",6,0
67,5982,"Female",6,0
66,2876,"Female",28,0
51,8062,"Female",9,1
30,9679,"Female",25,0
32,9141,"Female",17,1
48,2962,"Female",2,1
20,6988,"Male",14,0
47,9158,"Male",23,0
36,9962,"Male",1,1
60,7138,"Female",18,0
24,4662,"Male",11,1
44,4160,"Male",30,0
51,6003,"Female",2,1
48,5740,"Female",17,0
33,7176,"Male",9,0
53,6388,"Male",8,0
50,6655,"Male",25,0
29,5698,"Female",25,1
35,3584,"Female",24,0
24,7536,"Female",14,0
41,8113,"Female",13,1
18,3780,"Male",4,0
39,8278,"Male",15,0
23,5368,"Male",23,1
62,7091,"Female",8,1
42,4006,"Female",10,0
36,7220,"Male",8,0
30,9955,"Female",3,0
23,5930,"Female",3,1
61,6231,"Male",27,1
29,5131,"Male",29,1
19,6147,"Male",15,1
54,2373,"Female",7,1
29,6350,"Male",4,1
65,1325,"Female",19,1
68,7558,"Female",28,0
29,3284,"Male",25,0
56,8460,"Male",23,1
56,9228,"Female",21,1
48,5592,"Female",25,1
58,2240,"Male",21,0
59,2873,"Male",27,1
60,8822,"Male",16,0
70,2687,"Male",27,0
27,2912,"Female",21,0
24,8072,"Male",8,0
35,9121,"Female",8,0
31,8526,"Female",24,1
22,7182,"Male",2,1
26,8017,"Female",7,1
69,5690,"Female",11,1
42,5961,"Male",5,0
60,7029,"Female",12,0
20,5563,"Female",10,1
45,4091,"Male",9,0
34,2662,"Female",2,0
26,7756,"Female",0,1
30,6234,"Male",14,1
26,6399,"Female",11,0
43,3979,"Male",3,0
58,2499,"Male",27,1
33,2055,"Female",6,0
29,3100,"Male",9,1
50,7270,"Female",13,1
22,2166,"Female",5,1
35,5207,"Male",2,0
28,1599,"Female",10,1
37,3567,"Female",28,0
20,1897,"Male",7,0
23,7943,"Female",28,1
60,1409,"Female",13,1
64,4113,"Male",17,0
48,6151,"Female",23,0
35,9965,"Male",15,0
67,3576,"Male",24,0
57,9711,"Male",14,1
51,7259,"Female",5,0
46,3370,"Female",28,0
53,7996,"Male",16,1
28,6807,"Male",19,0
24,8758,"Female",13,1
35,7974,"Female",23,0
52,8619,"Male",6,0
69,6313,"Female",11,0
41,5511,"Male",13,0
35,3692,"Female",30,0
36,7784,"Male",17,0
61,7449,"Male",0,0
38,3070,"Female",4,1
68,1611,"Female",27,0
60,4973,"Male",10,0
42,8753,"Female",28,0
48,1888,"Male",12,1
60,4252,"Male",0,0
24,3994,"Male",3,0
59,8068,"Male",1,1
59,5091,"Female",24,1
64,1012,"Female",15,0
69,4991,"Female",22,0
19,9329,"Female",6,0
19,7738,"Male",26,0
67,5847,"Male",10,1
23,8127,"Female",17,1
27,8436,"Male",23,0
55,7538,"Female",10,0
58,1960,"Female",5,1
36,3605,"Male",12,0
46,4897,"Male",18,1
22,8288,"Female",12,0
57,9411,"Male",4,1
31,1101,"Male",10,0
27,6843,"Female",19,0
52,6244,"Male",8,1
54,2212,"Male",20,1
48,1429,"Female",19,0
67,3731,"Male",4,1
29,2862,"Male",2,1
18,4062,"Male",20,1
34,6091,"Female",29,1
32,7707,"Male",15,1
36,7465,"Male",17,0
29,3840,"Male",20,0
20,8464,"Female",18,0
56,2113,"Female",1,0
64,4260,"Female",28,1
64,9761,"Female",22,1
44,6836,"Female",11,1
48,7846,"Male",19,0
57,1719,"Female",18,1
21,7073,"Male",7,1
50,8965,"Male",6,0
34,5160,"Male",11,0
25,9200,"Female",23,1
37,7038,"Male",28,0
48,4032,"Male",21,0
26,2055,"Female",21,1
64,6059,"Female",2,1
68,5834,"Female",7,0
59,3886,"Male",1,1
35,9355,"Female",3,1
58,7799,"Female",8,1
54,3222,"Female",24,0
41,7304,"Female",5,1
54,8656,"Male",17,1
27,9794,"Male",11,0
28,1854,"Male",21,1
35,8559,"Male",5,0
36,1199,"Male",9,1
36,5702,"Female",28,0
57,3358,"Female",16,0
28,1868,"Male",1,1
60,9404,"Male",21,1
69,3220,"Male",12,1
70,1791,"Male",4,1
50,4275,"Male",11,0
63,3575,"Female",28,0
70,1814,"Female",5,0
58,7749,"Male",23,0
23,4075,"Female",15,1
34,6335,"Male",4,1
59,1254,"Male",10,1
64,8707,"Female",13,0
66,9033,"Female",8,0
25,8468,"Female",15,1
30,1380,"Female",28,0
43,6827,"Male",13,1
63,6921,"Female",13,1
70,4465,"Male",12,1
57,6058,"Female",30,0
19,8484,"Male",17,1
28,2354,"Male",0,1
55,3953,"Male",23,0
30,1752,"Male",29,0
31,6644,"Female",11,0
56,1739,"Female",30,0
28,2393,"Female",1,0
60,8814,"Female",22,0
45,1062,"Male",4,0
34,5263,"Female",29,1
41,1160,"Female",9,1
45,9277,"Female",29,1
58,9404,"Female",5,1
70,7664,"Male",23,1
50,4213,"Male",30,0
70,4657,"Female",18,0
70,9930,"Female",26,1
70,6064,"Female",14,1
68,8569,"Male",12,0
40,4713,"Female",22,0
23,7047,"Male",7,0
23,4897,"Female",12,1
67,4272,"Female",9,0
53,4897,"Male",7,1
54,1642,"Female",27,1
47,5064,"Male",21,0
50,6088,"Female",1,1
39,6514,"Male",28,0
69,2958,"Female",15,1
26,4788,"Male",4,1
57,2488,"Female",29,0
19,1896,"Male",13,1
36,5895,"Male",28,1
40,6575,"Male",2,0
56,5800,"Female",30,0
24,3654,"Male",14,0
26,1003,"Male",12,0
41,7594,"Male",23,0
36,9745,"Female",21,0
63,6788,"Male",3,1
39,4942,"Male",25,1
36,7769,"Female",19,1
62,8717,"Male",5,1
69,1510,"Female",4,0
26,2152,"Male",22,1
59,5163,"Male",14,1
59,8947,"Female",25,0
49,1393,"Male",0,0
53,2183,"Male",16,1
28,3685,"Male",20,0
61,1237,"Male",3,0
41,6654,"Male",18,0
53,9057,"Female",17,0
68,6979,"Female",24,1
39,9451,"Female",24,0
28,5970,"Male",26,1
66,4766,"Male",13,1
55,8789,"Male",6,1
